image_name,true_index,class_id,class_name,source_category,source_line,x1,y1,x2,y2,area_px2,size,occlusion,occlusion_name,truncation,truncation_name,matched,matched_pred_index,matched_confidence,matched_iou
0000290_04001_d_0000867.jpg,47,1,car,4,59,889.0,359.0,974.0,395.00000000000006,3060.000000000005,medium,0,none,0,not_truncated,True,27,0.6806206703186035,0.9475395083427429
0000290_04001_d_0000867.jpg,48,1,car,4,60,882.0,335.0,952.0000000000001,366.99999999999994,2239.9999999999995,medium,1,partial,0,not_truncated,True,16,0.8238344788551331,0.9131022095680237
0000290_04001_d_0000867.jpg,49,0,pedestrian,1,61,833.0000000000001,400.99999999999994,847.0,427.0,363.99999999999784,small,0,none,0,not_truncated,False,,,
0000290_04001_d_0000867.jpg,50,2,van,5,62,901.0,397.00000000000006,999.9999999999999,442.00000000000006,4454.9999999999945,medium,0,none,0,not_truncated,True,30,0.5442704558372498,0.9205923676490784
0000290_04001_d_0000867.jpg,51,1,car,4,65,1025.0,340.0,1107.0,379.0,3198.0,medium,0,none,0,not_truncated,True,0,0.9410345554351807,0.9045869708061218
0000290_04001_d_0000867.jpg,52,0,pedestrian,1,69,1123.0,424.0,1130.0,442.99999999999994,132.9999999999996,small,1,partial,0,not_truncated,False,,,
0000290_04001_d_0000867.jpg,53,0,pedestrian,1,71,1078.0,435.0,1093.0,470.00000000000006,525.0000000000009,small,0,none,0,not_truncated,True,39,0.3524545729160309,0.9211655855178833
0000290_04001_d_0000867.jpg,54,1,car,4,72,914.0000000000001,442.99999999999994,1011.0,483.0,3880.000000000001,medium,0,none,0,not_truncated,True,5,0.9182468056678772,0.958791196346283
0000290_04001_d_0000867.jpg,55,1,car,4,73,931.0,479.0,1016.0,525.0,3910.0,medium,0,none,0,not_truncated,True,6,0.9134327173233032,0.9188508987426758
0000290_04001_d_0000867.jpg,56,1,car,4,74,983.0,560.0,1074.0,606.0,4186.0,medium,0,none,0,not_truncated,True,7,0.9103235602378845,0.9481734037399292
0000290_04001_d_0000867.jpg,57,1,car,4,75,965.0,608.0,1079.0,660.0,5928.0,medium,1,partial,0,not_truncated,True,2,0.9218782186508179,0.9426982998847961
0000290_04001_d_0000867.jpg,58,3,truck,6,77,1183.0,60.0,1225.9999999999998,85.0,1074.9999999999943,medium,1,partial,0,not_truncated,False,,,
0000290_04001_d_0000867.jpg,59,3,truck,6,78,1166.0,42.0,1233.0,60.0,1206.0,medium,1,partial,0,not_truncated,False,,,
0000290_04001_d_0000867.jpg,60,1,car,4,79,1181.0,39.0,1215.0,51.0,408.0,small,2,heavy,0,not_truncated,False,,,
0000291_01001_d_0000873.jpg,0,0,pedestrian,1,1,446.0,733.9999999999999,469.00000000000006,760.0,598.0000000000041,small,1,partial,0,not_truncated,False,,,
0000291_01001_d_0000873.jpg,1,0,pedestrian,1,14,46.0,678.0,83.0,734.0,2072.0,medium,0,none,0,not_truncated,True,10,0.6468318104743958,0.8324869275093079
0000291_01001_d_0000873.jpg,2,0,pedestrian,1,17,77.99999999999999,578.0,107.0,634.0,1624.000000000001,medium,0,none,0,not_truncated,True,18,0.46551188826560974,0.8880038857460022
0000291_01001_d_0000873.jpg,3,1,car,4,20,0.0,454.0,51.0,513.0,3009.0,medium,0,none,1,truncated,True,11,0.6275621652603149,0.8894057869911194
0000291_01001_d_0000873.jpg,4,1,car,4,21,0.0,308.0,76.0,357.0,3724.0,medium,0,none,1,truncated,True,3,0.8537992835044861,0.9364701509475708
0000291_01001_d_0000873.jpg,5,1,car,4,22,189.0,370.00000000000006,318.0,426.0,7223.999999999993,medium,1,partial,0,not_truncated,True,2,0.8662174940109253,0.9030847549438477
0000291_01001_d_0000873.jpg,6,1,car,4,23,246.0,292.0,356.0,339.0,5170.0,medium,1,partial,0,not_truncated,True,5,0.7824417352676392,0.8806403875350952
0000291_01001_d_0000873.jpg,7,1,car,4,25,0.0,243.99999999999997,69.0,281.0,2553.000000000002,medium,1,partial,0,not_truncated,True,17,0.4674697518348694,0.8231639266014099
0000291_01001_d_0000873.jpg,8,0,pedestrian,1,27,347.00000000000006,230.00000000000003,365.0,262.0,575.9999999999977,small,1,partial,0,not_truncated,False,,,
0000291_01001_d_0000873.jpg,9,1,car,4,29,101.0,108.0,136.99999999999997,146.0,1367.9999999999989,medium,2,heavy,0,not_truncated,True,15,0.5483430027961731,0.5017719268798828
0000291_01001_d_0000873.jpg,10,1,car,4,30,47.0,107.0,106.0,145.0,2242.0,medium,1,partial,0,not_truncated,True,9,0.655930757522583,0.7317341566085815
0000291_01001_d_0000873.jpg,11,1,car,4,31,6.999999999999999,106.0,58.0,140.0,1734.0,medium,1,partial,0,not_truncated,False,,,
0000291_01001_d_0000873.jpg,12,4,bus,9,38,598.0,387.0,778.0,566.0,32220.0,large,1,partial,0,not_truncated,True,1,0.8850408792495728,0.915346086025238
0000291_01001_d_0000873.jpg,13,0,pedestrian,1,39,960.0000000000001,441.99999999999994,978.0,486.99999999999994,809.9999999999949,small,0,none,0,not_truncated,False,,,
0000291_01001_d_0000873.jpg,14,1,car,4,40,1274.0,378.0,1360.0,424.0,3956.0,medium,1,partial,1,truncated,True,20,0.4145496189594269,0.6860454678535461
0000291_01001_d_0000873.jpg,15,1,car,4,41,1334.0,344.0,1360.0,378.0,884.0,small,1,partial,1,truncated,False,,,
0000291_01001_d_0000873.jpg,16,2,van,5,42,1332.0,301.0,1360.0,344.0,1204.0,medium,0,none,1,truncated,False,,,
0000291_01001_d_0000873.jpg,17,1,car,4,43,1174.0,329.0,1296.0,374.0,5490.0,medium,1,partial,0,not_truncated,True,6,0.7515248656272888,0.9207476377487183
0000291_01001_d_0000873.jpg,18,1,car,4,44,1207.0,305.0,1313.0,344.0,4134.0,medium,1,partial,0,not_truncated,True,24,0.38762885332107544,0.6932867765426636
0000291_01001_d_0000873.jpg,19,1,car,4,45,1165.0,274.0,1269.0,315.0,4264.0,medium,1,partial,0,not_truncated,True,13,0.6024655699729919,0.8413594961166382
0000291_01001_d_0000873.jpg,20,0,pedestrian,1,54,1054.0,270.0,1070.0,302.0,512.0,small,0,none,0,not_truncated,False,,,
0000291_01001_d_0000873.jpg,21,0,pedestrian,1,55,1010.0,262.0,1022.0,291.0,348.0,small,0,none,0,not_truncated,False,,,
0000291_01001_d_0000873.jpg,22,0,pedestrian,1,73,881.0,242.00000000000003,891.0,272.0,299.9999999999997,small,0,none,0,not_truncated,False,,,
0000291_01001_d_0000873.jpg,23,0,pedestrian,1,77,851.0,244.00000000000003,861.0,276.0,319.9999999999997,small,0,none,0,not_truncated,False,,,
0000291_01001_d_0000873.jpg,24,2,van,5,80,838.0,192.0,879.9999999999999,241.0,2057.9999999999945,medium,1,partial,0,not_truncated,False,,,
0000291_01001_d_0000873.jpg,25,0,pedestrian,1,81,830.0000000000001,224.0,840.0,254.0,299.9999999999966,small,0,none,0,not_truncated,True,26,0.375186562538147,0.6761593818664551
0000291_01001_d_0000873.jpg,26,0,pedestrian,1,83,795.0,215.0,806.0,242.0,297.0,small,0,none,0,not_truncated,True,36,0.26697102189064026,0.629764199256897
0000291_01001_d_0000873.jpg,27,0,pedestrian,1,84,772.0,199.00000000000003,781.0,228.0,260.9999999999998,small,0,none,0,not_truncated,True,19,0.4477063715457916,0.7720766067504883
0000291_01001_d_0000873.jpg,28,0,pedestrian,1,85,833.0000000000001,183.0,843.0,207.0,239.99999999999727,small,2,heavy,0,not_truncated,False,,,
0000291_01001_d_0000873.jpg,29,0,pedestrian,1,86,849.0,182.0,858.0,207.99999999999997,233.99999999999974,small,2,heavy,0,not_truncated,False,,,
0000291_01001_d_0000873.jpg,30,1,car,4,92,764.0,150.00000000000003,832.0000000000001,180.0,2040.0000000000014,medium,1,partial,0,not_truncated,True,25,0.37776148319244385,0.5293359160423279
0000291_01001_d_0000873.jpg,31,2,van,5,93,750.9999999999999,132.0,809.0,159.0,1566.0000000000032,medium,1,partial,0,not_truncated,False,,,
0000291_01001_d_0000873.jpg,32,2,van,5,95,706.0000000000001,148.0,741.9999999999999,184.0,1295.9999999999918,medium,0,none,0,not_truncated,True,22,0.40545257925987244,0.8978865742683411
0000291_01001_d_0000873.jpg,33,1,car,4,96,706.9999999999999,259.0,752.0,303.0,1980.000000000005,medium,0,none,0,not_truncated,True,8,0.6899604201316833,0.8474624752998352
0000291_01001_d_0000873.jpg,34,1,car,4,97,700.9999999999999,217.0,744.0000000000001,255.00000000000003,1634.0000000000098,medium,0,none,0,not_truncated,True,4,0.8110401630401611,0.9661628007888794
0000291_01001_d_0000873.jpg,35,3,truck,6,98,768.0,86.99999999999999,860.0,133.0,4232.000000000001,medium,1,partial,0,not_truncated,False,,,
0000291_01001_d_0000873.jpg,36,2,van,5,99,745.9999999999999,92.00000000000001,801.0,119.0,1485.0000000000023,medium,1,partial,0,not_truncated,False,,,
0000291_01001_d_0000873.jpg,37,1,car,4,100,755.0,76.99999999999999,793.9999999999999,93.0,623.9999999999987,small,1,partial,0,not_truncated,False,,,
0000291_01001_d_0000873.jpg,38,2,van,5,101,721.9999999999999,65.0,764.0,85.99999999999999,882.0000000000018,small,1,partial,0,not_truncated,False,,,
0000291_01001_d_0000873.jpg,39,2,van,5,102,746.0000000000001,61.00000000000001,783.9999999999999,80.0,721.9999999999955,small,1,partial,0,not_truncated,False,,,
0000291_01001_d_0000873.jpg,40,1,car,4,103,749.0,54.99999999999999,786.9999999999999,73.0,683.9999999999982,small,1,partial,0,not_truncated,True,42,0.25018107891082764,0.6221799850463867
0000291_01001_d_0000873.jpg,41,1,car,4,104,748.9999999999999,52.00000000000001,793.0,67.0,660.0000000000014,small,2,heavy,0,not_truncated,False,,,
0000291_01001_d_0000873.jpg,42,2,van,5,105,728.0,39.00000000000001,777.0000000000001,60.0,1029.000000000002,medium,2,heavy,0,not_truncated,False,,,
0000291_01001_d_0000873.jpg,43,2,van,5,106,719.0,33.0,753.9999999999999,51.0,629.999999999998,small,1,partial,0,not_truncated,False,,,
0000291_01001_d_0000873.jpg,44,2,van,5,107,708.9999999999999,26.000000000000004,759.0,42.0,800.0000000000016,small,2,heavy,0,not_truncated,True,39,0.2590423822402954,0.5702336430549622
0000291_01001_d_0000873.jpg,45,1,car,4,108,730.0000000000001,24.0,770.0,42.0,719.999999999998,small,2,heavy,0,not_truncated,False,,,
0000291_01001_d_0000873.jpg,46,0,pedestrian,1,109,710.0,36.99999999999999,717.0,54.0,119.00000000000006,small,0,none,0,not_truncated,False,,,
0000291_01001_d_0000873.jpg,47,0,pedestrian,1,110,684.0,53.0,694.0,73.0,200.0,small,0,none,0,not_truncated,False,,,
0000291_01001_d_0000873.jpg,48,0,pedestrian,1,111,738.0,98.99999999999999,745.9999999999999,120.0,167.99999999999773,small,2,heavy,0,not_truncated,False,,,
0000291_01001_d_0000873.jpg,49,0,pedestrian,1,112,647.0,95.0,655.0,118.0,184.0,small,0,none,0,not_truncated,False,,,
0000291_01001_d_0000873.jpg,50,0,pedestrian,1,113,676.0,25.0,684.0,43.0,144.0,small,0,none,0,not_truncated,False,,,
0000291_01001_d_0000873.jpg,51,0,pedestrian,1,114,666.0,22.999999999999996,673.0,40.0,119.00000000000003,small,0,none,0,not_truncated,False,,,
0000291_01001_d_0000873.jpg,52,0,pedestrian,1,115,658.0,13.000000000000002,665.0,30.0,119.0,small,0,none,0,not_truncated,False,,,
0000291_01001_d_0000873.jpg,53,0,pedestrian,1,116,662.0,7.0,667.0,24.0,85.0,small,1,partial,0,not_truncated,False,,,
0000291_01001_d_0000873.jpg,54,0,pedestrian,1,117,655.0,7.0,663.0,19.999999999999996,103.99999999999997,small,1,partial,0,not_truncated,False,,,
0000291_01001_d_0000873.jpg,55,0,pedestrian,1,118,666.0,1.0000000000000004,671.0,16.0,75.0,small,1,partial,0,not_truncated,False,,,
0000291_01001_d_0000873.jpg,56,0,pedestrian,1,119,670.0,4.0,674.0,16.999999999999996,51.999999999999986,small,1,partial,0,not_truncated,False,,,
0000291_01001_d_0000873.jpg,57,3,truck,6,121,689.0,0.0,767.0,31.0,2418.0,medium,1,partial,0,not_truncated,False,,,
0000291_01001_d_0000873.jpg,58,0,pedestrian,1,124,633.0,30.0,638.0,45.99999999999999,79.99999999999997,small,1,partial,0,not_truncated,False,,,
0000291_01001_d_0000873.jpg,59,0,pedestrian,1,128,535.0000000000001,237.0,551.0,270.0,527.9999999999962,small,0,none,0,not_truncated,False,,,
0000291_01001_d_0000873.jpg,60,1,car,4,131,416.99999999999994,227.0,488.0,275.0,3408.0000000000027,medium,0,none,0,not_truncated,True,0,0.9130943417549133,0.8982367515563965
0000291_01001_d_0000873.jpg,61,0,pedestrian,1,132,483.0,243.0,493.0,269.0,260.0,small,2,heavy,0,not_truncated,False,,,
0000291_01001_d_0000873.jpg,62,0,pedestrian,1,133,397.0,170.0,407.0,198.00000000000003,280.0000000000003,small,2,heavy,0,not_truncated,False,,,
0000291_01001_d_0000873.jpg,63,0,pedestrian,1,134,409.00000000000006,169.0,423.0,199.00000000000003,419.9999999999987,small,0,none,0,not_truncated,False,,,
0000291_01001_d_0000873.jpg,64,0,pedestrian,1,137,510.0,189.0,521.0,219.0,330.0,small,0,none,0,not_truncated,False,,,
0000291_01001_d_0000873.jpg,65,0,pedestrian,1,138,483.0,193.0,492.0,222.99999999999997,269.9999999999998,small,0,none,0,not_truncated,False,,,
0000291_01001_d_0000873.jpg,66,0,pedestrian,1,139,487.0,182.0,499.99999999999994,209.99999999999997,363.99999999999807,small,1,partial,0,not_truncated,False,,,
0000291_01001_d_0000873.jpg,67,2,van,5,142,449.0,172.99999999999997,484.0,217.0,1540.000000000001,medium,1,partial,0,not_truncated,False,,,
0000291_01001_d_0000873.jpg,68,2,van,5,143,454.0,139.0,485.0,183.0,1364.0,medium,1,partial,0,not_truncated,True,31,0.30972105264663696,0.7762539386749268
0000291_01001_d_0000873.jpg,69,2,van,5,144,464.0,112.0,484.99999999999994,141.0,608.9999999999984,small,1,partial,0,not_truncated,False,,,
0000291_01001_d_0000873.jpg,70,2,van,5,145,482.99999999999994,85.0,507.0,116.00000000000001,744.0000000000022,small,1,partial,0,not_truncated,True,21,0.4097903370857239,0.8120264410972595
0000291_01001_d_0000873.jpg,71,1,car,4,146,488.0,125.0,521.0,162.0,1221.0,medium,1,partial,0,not_truncated,True,23,0.3927602469921112,0.6316676735877991
0000291_01001_d_0000873.jpg,72,1,car,4,147,504.99999999999994,103.99999999999999,528.0,135.0,713.000000000002,small,1,partial,0,not_truncated,False,,,
0000291_01001_d_0000873.jpg,73,1,car,4,148,498.00000000000006,33.0,516.0,54.0,377.9999999999988,small,1,partial,0,not_truncated,False,,,
0000291_01001_d_0000873.jpg,74,1,car,4,149,483.99999999999994,60.0,507.0,78.0,414.000000000001,small,1,partial,0,not_truncated,True,41,0.25367873907089233,0.6395828127861023
0000291_01001_d_0000873.jpg,75,2,van,5,150,518.0,47.0,539.0,72.0,525.0,small,1,partial,0,not_truncated,False,,,
0000291_01001_d_0000873.jpg,76,2,van,5,151,592.0,0.0,611.9999999999999,20.0,399.9999999999977,small,0,none,1,truncated,False,,,
0000291_01001_d_0000873.jpg,77,0,pedestrian,1,152,547.0,83.0,556.0,106.0,207.0,small,0,none,0,not_truncated,False,,,
0000291_01001_d_0000873.jpg,78,0,pedestrian,1,153,544.0,59.0,552.0,78.0,152.0,small,1,partial,0,not_truncated,False,,,
0000291_01001_d_0000873.jpg,79,0,pedestrian,1,154,563.0,28.0,573.0,47.0,190.0,small,1,partial,0,not_truncated,False,,,
0000291_01001_d_0000873.jpg,80,0,pedestrian,1,155,558.0,11.0,565.0,29.000000000000004,126.00000000000003,small,1,partial,0,not_truncated,False,,,
0000291_01001_d_0000873.jpg,81,0,pedestrian,1,156,563.0,11.0,570.0,28.0,119.0,small,1,partial,0,not_truncated,False,,,
0000291_01001_d_0000873.jpg,82,4,bus,9,160,529.0,6.999999999999999,557.0000000000001,41.0,952.0000000000039,small,0,none,0,not_truncated,False,,,
0000291_01001_d_0000873.jpg,83,4,bus,9,161,542.0,0.0,570.0,17.0,476.0,small,2,heavy,1,truncated,False,,,
0000291_01801_d_0000877.jpg,0,1,car,4,1,189.0,596.0,375.0,731.0,25110.0,large,0,none,0,not_truncated,True,40,0.4417937397956848,0.9606159329414368
0000291_01801_d_0000877.jpg,1,1,car,4,2,494.00000000000006,527.0,641.0,645.0000000000001,17346.00000000001,large,0,none,0,not_truncated,True,1,0.9359807968139648,0.95491623878479
0000291_01801_d_0000877.jpg,2,1,car,4,3,473.0,425.0,608.0,527.0,13770.0,large,0,none,0,not_truncated,False,,,
0000291_01801_d_0000877.jpg,3,1,car,4,4,341.0,339.0,466.0,417.00000000000006,9750.000000000007,large,0,none,0,not_truncated,True,2,0.9348059892654419,0.9598155617713928
0000291_01801_d_0000877.jpg,4,1,car,4,5,56.00000000000001,439.00000000000006,217.99999999999997,543.0,16847.99999999999,large,0,none,0,not_truncated,True,4,0.9155141711235046,0.9255951642990112
0000291_01801_d_0000877.jpg,5,1,car,4,6,68.0,368.99999999999994,222.0,462.99999999999994,14476.0,large,0,none,0,not_truncated,True,12,0.8268515467643738,0.9625588655471802
0000291_01801_d_0000877.jpg,6,1,car,4,7,687.0,342.0,779.0,413.00000000000006,6532.0000000000055,medium,1,partial,0,not_truncated,True,10,0.8289704322814941,0.9212610125541687
0000291_01801_d_0000877.jpg,7,1,car,4,8,511.0,319.0,619.0000000000001,390.0,7668.000000000008,medium,1,partial,0,not_truncated,False,,,
0000291_01801_d_0000877.jpg,8,1,car,4,9,335.0,282.0,446.0,353.0,7881.0,medium,0,none,0,not_truncated,True,3,0.9162096977233887,0.9274676442146301
0000291_01801_d_0000877.jpg,9,2,van,5,10,625.0,265.0,706.9999999999999,333.0,5575.999999999993,medium,0,none,0,not_truncated,True,19,0.7191534042358398,0.8533238768577576
0000291_01801_d_0000877.jpg,10,1,car,4,11,709.0,240.0,788.0000000000001,293.0,4187.000000000006,medium,0,none,0,not_truncated,True,6,0.8909046649932861,0.865584135055542
0000291_01801_d_0000877.jpg,11,1,car,4,12,632.0,220.00000000000003,711.0,273.0,4186.999999999998,medium,0,none,0,not_truncated,True,0,0.9421333074569702,0.9290459752082825
0000291_01801_d_0000877.jpg,12,1,car,4,13,754.0,181.0,823.0000000000001,225.0,3036.000000000005,medium,0,none,0,not_truncated,True,8,0.8825569748878479,0.8748528361320496
0000291_01801_d_0000877.jpg,13,2,van,5,14,803.0,192.0,868.0000000000001,243.99999999999997,3380.000000000004,medium,0,none,0,not_truncated,True,7,0.8889812231063843,0.9307536482810974
0000291_01801_d_0000877.jpg,14,1,car,4,15,864.0,172.99999999999997,918.0000000000001,217.0,2376.0000000000064,medium,0,none,0,not_truncated,True,28,0.5759149789810181,0.9060993194580078
0000291_01801_d_0000877.jpg,15,1,car,4,16,831.0000000000001,281.0,917.0000000000001,340.0,5074.0,medium,0,none,0,not_truncated,True,16,0.7636727690696716,0.8900036215782166
0000291_01801_d_0000877.jpg,16,1,car,4,17,890.0,352.0,982.0,415.99999999999994,5887.9999999999945,medium,0,none,0,not_truncated,True,11,0.8282045125961304,0.9223766922950745
0000291_01801_d_0000877.jpg,17,1,car,4,18,1002.0000000000001,372.0,1096.0,435.0,5921.999999999993,medium,0,none,0,not_truncated,True,5,0.8945327401161194,0.91365647315979
0000291_01801_d_0000877.jpg,18,1,car,4,19,997.9999999999999,318.0,1078.0,370.0,4160.0000000000055,medium,0,none,0,not_truncated,True,18,0.7202121615409851,0.9447633028030396
0000291_01801_d_0000877.jpg,19,1,car,4,20,1042.0,296.0,1144.0,341.0,4590.0,medium,1,partial,0,not_truncated,True,17,0.7575368285179138,0.8686381578445435
0000291_01801_d_0000877.jpg,20,1,car,4,21,1066.0,272.99999999999994,1153.0,311.0,3306.000000000005,medium,1,partial,0,not_truncated,False,,,
0000291_01801_d_0000877.jpg,21,1,car,4,22,1080.0,255.0,1173.0,295.0,3720.0,medium,1,partial,0,not_truncated,True,14,0.7946046590805054,0.818996250629425
0000291_01801_d_0000877.jpg,22,1,car,4,23,1074.0,228.0,1151.0,260.99999999999994,2540.9999999999955,medium,1,partial,0,not_truncated,True,31,0.5483620762825012,0.8725451827049255
0000291_01801_d_0000877.jpg,23,1,car,4,24,1148.0,207.0,1236.0,252.0,3960.0,medium,1,partial,0,not_truncated,True,38,0.45689117908477783,0.8556076288223267
0000291_01801_d_0000877.jpg,24,1,car,4,25,1037.0,70.0,1077.0,97.0,1080.0,medium,0,none,0,not_truncated,True,47,0.3654617369174957,0.8223696947097778
0000291_01801_d_0000877.jpg,25,1,car,4,26,975.9999999999999,101.0,1020.0,127.0,1144.000000000003,medium,0,none,0,not_truncated,True,42,0.3963353931903839,0.7659916281700134
0000291_01801_d_0000877.jpg,26,1,car,4,27,959.9999999999999,127.00000000000001,1013.0,167.0,2120.0000000000036,medium,0,none,0,not_truncated,True,27,0.6013157367706299,0.8672782778739929
0000291_01801_d_0000877.jpg,27,1,car,4,28,908.0,113.0,965.0,151.0,2166.0,medium,0,none,0,not_truncated,True,69,0.2804275155067444,0.8780043721199036
0000291_01801_d_0000877.jpg,28,1,car,4,31,1140.0,0.0,1168.0,15.0,420.0,small,0,none,1,truncated,False,,,
0000291_01801_d_0000877.jpg,29,1,car,4,32,1088.0,12.0,1111.0,31.999999999999996,459.99999999999994,small,1,partial,1,truncated,False,,,
0000291_01801_d_0000877.jpg,30,1,car,4,33,1071.0000000000002,18.0,1099.0,38.0,559.9999999999955,small,1,partial,1,truncated,False,,,
0000291_01801_d_0000877.jpg,31,1,car,4,34,1020.0,13.999999999999998,1070.0000000000002,31.0,850.0000000000039,small,1,partial,1,truncated,False,,,
0000291_01801_d_0000877.jpg,32,1,car,4,35,1057.0,5.999999999999998,1079.0,22.999999999999996,374.0,small,1,partial,1,truncated,False,,,
0000291_01801_d_0000877.jpg,33,1,car,4,36,1049.0,21.0,1080.0,45.0,744.0,small,0,none,1,truncated,True,78,0.25710245966911316,0.5357607007026672
0000291_01801_d_0000877.jpg,34,1,car,4,37,1007.0,34.0,1050.0,58.00000000000001,1032.0000000000002,medium,0,none,0,not_truncated,True,23,0.6522573232650757,0.7579566836357117
0000291_01801_d_0000877.jpg,35,1,car,4,38,977.0,53.0,1012.9999999999999,73.0,719.9999999999977,small,1,partial,0,not_truncated,False,,,
0000291_01801_d_0000877.jpg,36,1,car,4,39,925.9999999999999,48.99999999999999,983.0,82.0,1881.000000000004,medium,0,none,0,not_truncated,False,,,
0000291_01801_d_0000877.jpg,37,1,car,4,40,901.0,41.0,960.0000000000001,66.0,1475.0000000000027,medium,0,none,0,not_truncated,True,74,0.2654564082622528,0.7707920074462891
0000291_01801_d_0000877.jpg,38,1,car,4,41,943.0000000000001,38.0,974.0,57.0,588.9999999999978,small,1,partial,0,not_truncated,False,,,
0000291_01801_d_0000877.jpg,39,1,car,4,42,964.9999999999999,24.999999999999996,1020.0,42.0,935.0000000000022,small,0,none,0,not_truncated,True,51,0.3472667336463928,0.589058518409729
0000291_01801_d_0000877.jpg,40,0,pedestrian,1,43,996.0000000000001,37.0,1003.0000000000001,53.0,112.0,small,0,none,0,not_truncated,False,,,
0000291_01801_d_0000877.jpg,41,0,pedestrian,1,44,982.0,35.0,991.0,54.99999999999999,179.99999999999994,small,0,none,0,not_truncated,False,,,
0000291_01801_d_0000877.jpg,42,1,car,4,45,871.9999999999999,83.0,914.0000000000001,109.99999999999999,1134.0000000000055,medium,0,none,0,not_truncated,True,9,0.8304368257522583,0.8266300559043884
0000291_01801_d_0000877.jpg,43,1,car,4,46,825.9999999999999,67.0,873.0000000000001,92.0,1175.0000000000057,medium,1,partial,0,not_truncated,True,39,0.4511978030204773,0.8229190707206726
0000291_01801_d_0000877.jpg,44,1,car,4,47,758.9999999999999,107.0,809.0,142.0,1750.000000000004,medium,1,partial,0,not_truncated,False,,,
0000291_01801_d_0000877.jpg,45,1,car,4,48,783.9999999999999,75.0,834.0,97.99999999999999,1150.0000000000018,medium,1,partial,0,not_truncated,True,48,0.3589255213737488,0.856641411781311
0000291_01801_d_0000877.jpg,46,1,car,4,49,749.9999999999999,76.0,800.0,103.99999999999999,1400.0000000000025,medium,1,partial,0,not_truncated,False,,,
0000291_01801_d_0000877.jpg,47,1,car,4,50,741.9999999999999,92.00000000000001,798.0,118.0,1456.000000000002,medium,1,partial,0,not_truncated,False,,,
0000291_01801_d_0000877.jpg,48,2,van,5,51,693.0,101.0,750.0,136.0,1995.0,medium,1,partial,0,not_truncated,False,,,
0000291_01801_d_0000877.jpg,49,1,car,4,52,651.0,113.0,716.0,146.0,2145.0,medium,0,none,0,not_truncated,True,13,0.8095900416374207,0.8439726233482361
0000291_01801_d_0000877.jpg,50,1,car,4,53,539.0,140.0,609.0,175.0,2450.0,medium,1,partial,0,not_truncated,True,52,0.3435360789299011,0.8725497722625732
0000291_01801_d_0000877.jpg,51,1,car,4,54,1190.0,251.0,1292.0,300.0,4998.0,medium,1,partial,0,not_truncated,False,,,
0000291_01801_d_0000877.jpg,52,1,car,4,55,1194.0,231.99999999999997,1293.0,275.0,4257.000000000003,medium,1,partial,0,not_truncated,False,,,
0000291_01801_d_0000877.jpg,53,1,car,4,56,1263.0,88.0,1321.0,118.0,1740.0,medium,1,partial,0,not_truncated,False,,,
0000291_01801_d_0000877.jpg,54,1,car,4,57,1294.0,25.0,1318.0,43.0,432.0,small,0,none,0,not_truncated,True,20,0.7011691331863403,0.642844557762146
0000291_01801_d_0000877.jpg,55,1,car,4,58,1230.0,52.99999999999999,1260.0,75.0,660.0000000000002,small,0,none,0,not_truncated,True,25,0.642486572265625,0.7351570725440979
0000291_01801_d_0000877.jpg,56,1,car,4,59,1211.0,79.0,1243.0,101.0,704.0,small,0,none,0,not_truncated,True,24,0.6513016819953918,0.7525894045829773
0000291_01801_d_0000877.jpg,57,1,car,4,60,1208.0,122.00000000000001,1277.0,163.0,2828.999999999999,medium,1,partial,0,not_truncated,False,,,
0000291_01801_d_0000877.jpg,58,1,car,4,61,1210.0,206.0,1291.0,244.00000000000003,3078.0000000000023,medium,1,partial,0,not_truncated,False,,,
0000291_01801_d_0000877.jpg,59,1,car,4,62,1211.0,184.0,1297.0,223.00000000000003,3354.0000000000023,medium,1,partial,0,not_truncated,True,68,0.2860644459724426,0.8871761560440063
0000291_01801_d_0000877.jpg,60,1,car,4,63,1217.0,165.0,1302.0,202.0,3145.0,medium,1,partial,0,not_truncated,True,49,0.3552289605140686,0.5518618226051331
0000291_01801_d_0000877.jpg,61,1,car,4,64,1252.0,153.0,1321.0,188.0,2415.0,medium,1,partial,0,not_truncated,True,33,0.540304958820343,0.7475218772888184
0000291_01801_d_0000877.jpg,62,1,car,4,65,1281.0,135.0,1325.0000000000002,166.0,1364.000000000007,medium,1,partial,0,not_truncated,False,,,
0000291_01801_d_0000877.jpg,63,0,pedestrian,1,68,1316.0,70.0,1327.0,91.0,231.0,small,1,partial,0,not_truncated,False,,,
0000291_01801_d_0000877.jpg,64,0,pedestrian,1,70,1110.0,405.0,1127.0,448.0,731.0,small,0,none,0,not_truncated,False,,,
0000291_01801_d_0000877.jpg,65,0,pedestrian,1,71,872.0000000000001,551.0,903.0,602.0,1580.999999999994,medium,0,none,0,not_truncated,True,50,0.3524220883846283,0.6237604022026062
0000291_01801_d_0000877.jpg,66,0,pedestrian,1,72,922.0,529.0,942.0,582.0,1060.0,medium,0,none,0,not_truncated,False,,,
0000291_01801_d_0000877.jpg,67,0,pedestrian,1,73,817.0000000000001,623.0,849.0,679.0,1791.9999999999936,medium,0,none,0,not_truncated,False,,,
0000291_01801_d_0000877.jpg,68,0,pedestrian,1,74,837.0,636.0,862.0,702.0,1650.0,medium,0,none,0,not_truncated,False,,,
